politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,2023-12-02,2023-12-05,YouGov,1500,1500,a,0.7250947216849343,39,55,38.811355686811886,55.72123388150526,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_41LGsxk.pdf,84875,187983,2023-12-06,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-29,2023-12-05,Rasmussen Reports,1500,1500,lv,0.7250947216849343,45,53,43.53591844812355,50.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84874,187982,2023-12-06,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2023-11-30,2023-12-04,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8372672655055472,41,57,39.617537573578176,55.479448545358764,NA,https://navigatorresearch.org/happy-holidays/,85463,189400,2023-12-21,2024-02-08T16:31:06Z,413,NA
Joe Biden,potus-approve,All polls,2023-11-29,2023-12-04,"Fabrizio, Lee & Associates/GBAO",1500,1500,rv,1.0254387894119787,37,61,36.105883566575514,58.58611798318579,NA,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,84889,188210,2023-12-09,2024-02-08T16:31:06Z,796,NA
Joe Biden,potus-approve,All polls,2023-11-30,2023-12-04,AP-NORC,1074,1074,a,0.8676933173390149,41,59,38.88983933753547,57.06429873206551,NA,https://apnorc.org/projects/hostage-recovery-tops-publics-priorities-for-israel-hamas-conflict/,84885,188082,2023-12-07,2024-02-08T16:31:06Z,397,NA
Joe Biden,potus-approve,All polls,2023-11-30,2023-12-04,Monmouth University Polling Institute,803,803,a,0.7502774343743589,34,61,35.01753464273193,60.9004888787745,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_121823/,84878,189151,2023-12-18,2024-02-08T16:31:06Z,215,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-12-03,Pew Research Center,5203,5203,a,1.4039495191663738,33,64,34.1609092596397,59.86421115832242,NA,https://www.pewresearch.org/politics/2023/12/14/in-gop-contest-trump-supporters-stand-out-for-dislike-of-compromise/,85356,188932,2023-12-14,2024-02-08T16:31:06Z,253,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-12-03,Morning Consult,7062,45000,a,1.4039495191663738,37,55,35.83794215693734,56.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85210,188495,2023-12-11,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2023-12-01,2023-12-03,Ipsos,1017,1017,a,0.8443540453762377,39.78,53.08,39.174978908553435,53.21598807632937,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,84870,187940,2023-12-05,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-12-03,Big Village,3021,3021,a,1.4039495191663738,37.8,53.7,38.597235675811206,55.123280833095144,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,84868,187917,2023-12-05,2024-02-08T16:31:06Z,37,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-12-01,Harris Insights & Analytics,2018,2018,rv,0.686695285237987,38,56,35.35202398258512,55.974175800068444,NA,https://themessenger.com/politics/messenger-poll-haley-desantis-far-behind-in-head-to-head-matchups-against-trump-exclusive?utm_source=onsite&utm_medium=latest_news,84859,187889,2023-12-05,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2023-11-29,2023-12-01,TIPP Insights,1464,1464,a,1.0130587928500339,33,55,33.16183059739699,59.87678297018339,NA,https://tippinsights.com/13-charts-highlight-bidens-struggles-as-job-approval-dips-to-33/,84846,187852,2023-12-03,2024-02-08T16:31:06Z,144,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-30,ActiVote,620,620,rv,0.6592649041243016,35.8,57.3,36.64918488795206,56.883649252561504,NA,https://www.activote.net/activote_polling/,84886,188083,2023-12-07,2024-02-08T16:31:06Z,721,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-30,SSRS,1795,1795,a,1.1217506722206185,37,63,35.64210584134225,59.81477342820395,NA,https://www.cnn.com/2023/12/06/politics/cnn-poll-biden-economy-crime/index.html,84879,188052,2023-12-06,2024-02-08T16:31:06Z,297,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-11-30,McLaughlin & Associates,2000,2000,rv,0.8372672655055472,38.2,61.8,36.24603166702137,59.690714035416185,NA,https://americasnewmajorityproject.com/biden-hits-new-low-in-approval-thanks-to-young-voters/,84876,187985,2023-12-06,2024-02-08T16:31:06Z,203,NA
Joe Biden,potus-approve,All polls,2023-11-22,2023-11-28,Harris Insights & Analytics,4003,4003,rv,0.967155441655271,38,57,35.35202398258512,56.974175800068444,NA,https://themessenger.com/politics/poll-trump-continues-to-lead-biden-exclusive-2,84838,187808,2023-11-30,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2023-11-20,2023-11-28,Rasmussen Reports,1500,1500,lv,0.7250947216849343,44,54,42.53591844812355,51.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84831,187755,2023-11-29,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2023-11-26,2023-11-27,NewsNation,3200,3200,rv,1.4039495191663738,41.85,58.15,38.27698930998908,56.71685501017433,NA,https://www.newsnationnow.com/polls/full-survey-views-on-gop-candidates-foreign-conflicts-and-more/,84848,187857,2023-12-04,2024-02-08T16:31:06Z,696,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-11-27,RMG Research,1000,1000,rv,0.59203736110449,40,57,39.06566124056903,56.20613519412983,NA,https://twitter.com/RMG_Research/status/1730620973538328937,84845,187851,2023-12-01,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2023-11-25,2023-11-27,YouGov,1500,1500,a,0.5127193947059894,41,54,40.811355686811886,54.72123388150526,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_hzXyZ87.pdf,84832,187756,2023-11-29,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-20,2023-11-26,Morning Consult,7062,45000,a,1.4039495191663738,39,54,37.83794215693734,55.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85204,188489,2023-12-11,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2023-11-24,2023-11-26,Leger,1001,1001,a,0.7520609453317352,35,55,34.10814210348787,54.106365787288375,NA,https://legermarketing.wpenginepowered.com/wp-content/uploads/2023/11/Legers-North-American-Tracker-November-27th-2023-004.pdf,84834,187799,2023-11-29,2024-02-08T16:31:06Z,572,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-21,Gallup,1013,1013,a,0.8426919295019201,37,59,36.79488951266145,57.33058769233917,NA,https://news.gallup.com/poll/544808/poor-marks-biden-middle-east-economy-foreign-affairs.aspx,84833,187758,2023-11-29,2024-02-08T16:31:06Z,112,NA
Joe Biden,potus-approve,All polls,2023-11-08,2023-11-20,AP-NORC,3448,3448,a,1.4039495191663738,38,48,35.88983933753547,46.06429873206551,NA,https://genforwardsurvey.com/2023/12/12/genforward-november-2023-survey/?question=Q1,85329,188664,2023-12-12,2024-02-08T16:31:06Z,397,NA
Joe Biden,potus-approve,All polls,2023-11-16,2023-11-20,McLaughlin & Associates,1000,1000,lv,0.8372672655055472,43,55,40.3194723280474,53.2069449371756,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2023/11/National-November-Presentation-RELEASE-11-21-23.pdf,84824,187691,2023-11-27,2024-02-08T16:31:06Z,203,NA
Joe Biden,potus-approve,All polls,2023-11-18,2023-11-20,YouGov,1500,1500,a,0.5116657538173267,40,54,39.811355686811886,54.72123388150526,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_7kHym5K.pdf,84819,187632,2023-11-22,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-17,2023-11-20,Emerson College,1475,1475,rv,1.0168575608134731,37.6,49.9,36.839590916673565,52.99754952593229,NA,https://emersoncollegepolling.com/november-2023-national-poll-trump-maintains-lead-over-biden/,84818,187598,2023-11-22,2024-02-08T16:31:06Z,88,NA
Joe Biden,potus-approve,All polls,2023-11-17,2023-11-20,American Research Group,1100,1100,a,0.8781333163454453,37,57,36.06943089292441,57.51230483845549,NA,https://americanresearchgroup.com/economy/,84817,187595,2023-11-21,2024-02-08T16:31:06Z,9,NA
Joe Biden,potus-approve,All polls,2023-11-13,2023-11-19,Morning Consult,7062,45000,a,1.4039495191663738,38,55,36.83794215693734,56.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85198,188483,2023-12-11,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2023-11-15,2023-11-19,Harris Insights & Analytics,3017,3017,rv,1.0283400949388024,39,57,36.35202398258512,56.974175800068444,NA,https://themessenger.com/politics/poll-trump-holds-seven-point-lead-over-biden-exclusive,84718,187514,2023-11-21,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2023-11-13,2023-11-19,Rasmussen Reports,1500,1500,lv,0.7250947216849343,42,56,40.53591844812355,53.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84714,187440,2023-11-20,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2023-11-14,2023-11-17,Echelon Insights,1006,1006,lv,0.8397753108602677,39,59,36.456457341040505,58.07751633289645,NA,https://echeloninsights.com/in-the-news/nov2023-verified-voter-omnibus/,84821,187688,2023-11-22,2024-02-08T16:31:06Z,407,NA
Joe Biden,potus-approve,All polls,2023-11-15,2023-11-16,Harris Insights & Analytics,2851,2851,rv,1.4039495191663738,45,52,42.35202398258512,51.974175800068444,NA,https://harvardharrispoll.com/wp-content/uploads/2023/11/HHP_Nov23_KeyResults.pdf,84715,187441,2023-11-20,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2023-11-09,2023-11-15,YouGov,1500,1500,a,0.5127193947059894,42.4,54.7,42.211355686811885,55.421233881505266,NA,https://smpa.gwu.edu/gw-politics-poll-nov-23,85640,190455,2024-01-17,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-10,2023-11-14,Hart Research Associates/Public Opinion Strategies,1000,1000,rv,0.8372672655055472,40,57,39.4129048604579,55.774186962191116,NA,https://www.nbcnews.com/politics/2024-election/poll-bidens-standing-hits-new-lows-israel-hamas-war-rcna125251,84711,187437,2023-11-19,2024-02-08T16:31:06Z,221,NA
Joe Biden,potus-approve,All polls,2023-11-13,2023-11-14,RMG Research,1000,1000,rv,0.4186336327527736,39,58,38.06566124056903,57.20613519412983,NA,https://x.com/RMG_Research/status/1724962098386477219?s=20,84693,186430,2023-11-15,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2023-11-11,2023-11-14,YouGov,1500,1500,a,0.5920373611044899,41,52,40.811355686811886,52.72123388150526,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_bKk3Qa1.pdf,84681,186228,2023-11-15,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-10,2023-11-14,The Bullfinch Group,1200,1200,a,0.6350745380379874,44,53,41.686809042873136,54.56931595834238,NA,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-2,84679,186223,2023-11-14,2024-02-08T16:31:06Z,692,NA
Joe Biden,potus-approve,All polls,2023-11-09,2023-11-13,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8372672655055472,39,58,37.617537573578176,56.479448545358764,NA,https://navigatorresearch.org/happy-holidays/,85464,189401,2023-12-21,2024-02-08T16:31:06Z,413,NA
Joe Biden,potus-approve,All polls,2023-11-10,2023-11-13,Beacon Research/Shaw & Co. Research,1001,1001,rv,0.8376857945321883,40,59,37.25263505895304,57.27788606300432,NA,https://www.foxnews.com/official-polls/fox-news-poll-support-trump-hits-62-gop-primary,84691,186381,2023-11-15,2024-02-08T16:31:06Z,103,NA
Joe Biden,potus-approve,All polls,2023-11-09,2023-11-13,Quinnipiac University,1743,1743,a,1.1053830621034857,36,59,39.62695495552084,57.93165056520746,NA,https://poll.qu.edu/poll-release?releaseid=3883,84687,186328,2023-11-15,2024-02-08T16:31:06Z,267,NA
Joe Biden,potus-approve,All polls,2023-11-09,2023-11-13,YouGov,1584,1584,a,0.608388607891706,38,56,37.811355686811886,56.72123388150526,NA,https://news.yahoo.com/2024-poll-trump-takes-lead-amid-growing-concerns-about-bidens-age-and-competence-100001250.html,84686,186330,2023-11-15,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-06,2023-11-12,Morning Consult,7062,45000,a,1.4039495191663738,39,54,37.83794215693734,55.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85192,188477,2023-12-11,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2023-11-06,2023-11-12,Rasmussen Reports,1500,1500,lv,0.7250947216849343,45,53,43.53591844812355,50.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84661,185682,2023-11-13,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-11,Lord Ashcroft Polls,7062,10000,a,1.4039495191663738,38,58,37.449893474742396,57.41566420158459,NA,https://lordashcroftpolls.com/2023/12/my-latest-us-polling-and-what-it-means-on-ukraine/,84871,187949,2023-12-05,2024-02-08T16:31:06Z,560,NA
Joe Biden,potus-approve,All polls,2023-11-08,2023-11-09,RMG Research,1000,1000,rv,0.48339648112328953,35,61,34.06566124056903,60.20613519412983,NA,https://twitter.com/RMG_Research/status/1724179756462035239?s=20,84689,186379,2023-11-15,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2023-11-06,2023-11-09,Marist College,1429,1429,a,1.0008758870033376,42,51,41.74545368808445,52.18784830788141,NA,https://maristpoll.marist.edu/polls/the-looming-government-shutdown/,84682,186242,2023-11-15,2024-02-08T16:31:06Z,183,NA
Joe Biden,potus-approve,All polls,2023-11-02,2023-11-07,Marquette University Law School,856,856,rv,0.7746419183386533,40,60,37.321974938794625,56.398516358750484,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/11/MLSPSC17ToplinesRV.html,84685,186432,2023-11-16,2024-02-08T16:31:06Z,195,NA
Joe Biden,potus-approve,All polls,2023-11-02,2023-11-07,Global Strategy Group/North Star Opinion Research,1004,1004,rv,0.8389401288427469,40,59,38.46248970459469,57.67643414740658,NA,https://www.ft.com/content/c17c35a3-e030-4e3b-9f49-c6bdf7d3da7f,84662,185683,2023-11-13,2024-02-08T16:31:06Z,822,NA
Joe Biden,potus-approve,All polls,2023-11-06,2023-11-07,RMG Research,1000,1000,rv,0.48339648112328953,40,56,39.06566124056903,55.20613519412983,NA,https://x.com/RMG_Research/status/1723107713293398418?s=20,84660,185681,2023-11-10,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2023-11-05,2023-11-07,YouGov,1500,1500,a,0.7250947216849343,40,54,39.811355686811886,54.72123388150526,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_vaQYxHN.pdf,84611,185146,2023-11-08,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-03,2023-11-06,McLaughlin & Associates,2000,2000,rv,0.8372672655055472,42.1,57.9,40.14603166702137,55.79071403541619,NA,https://americasnewmajorityproject.com/to-pay-for-israel-and-ukraine-aid-most-americans-prefer-spending-cuts-to-deficit-spending/,84634,185513,2023-11-09,2024-02-08T16:31:06Z,203,NA
Joe Biden,potus-approve,All polls,2023-11-02,2023-11-06,AP-NORC,1239,1239,a,0.9319653486831804,38,61,35.88983933753547,59.06429873206551,NA,https://apnorc.org/projects/as-the-israel-palestine-conflict-escalates-more-see-israel-as-an-ally/,84612,185148,2023-11-08,2024-02-08T16:31:06Z,397,NA
Joe Biden,potus-approve,All polls,2023-10-30,2023-11-05,Morning Consult,7062,45000,a,1.4039495191663738,39,54,37.83794215693734,55.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,84632,185464,2023-11-09,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2023-10-30,2023-11-05,Big Village,2023,2023,a,1.1908636893757727,36.7,55.3,37.49723567581121,56.72328083309514,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,84594,185017,2023-11-07,2024-02-08T16:31:06Z,37,NA
Joe Biden,potus-approve,All polls,2023-10-30,2023-11-05,Rasmussen Reports,1500,1500,lv,0.7250947216849343,41,57,39.53591844812355,54.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84550,184816,2023-11-06,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2023-11-03,2023-11-04,Ipsos,1019,1019,a,0.8451838775621504,38.54,55.65,37.93497890855343,55.78598807632937,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,84597,185052,2023-11-07,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-03,TIPP Insights,1400,1400,a,0.9906679885016932,39,52,39.16183059739699,56.87678297018339,NA,https://tippinsights.com/president-bidens-key-issues-approval-sink-or-swim/,84592,185012,2023-11-07,2024-02-08T16:31:06Z,144,NA
Joe Biden,potus-approve,All polls,2023-10-27,2023-11-02,SSRS,1514,1514,a,1.0302130563456884,39,61,37.64210584134225,57.81477342820395,NA,https://www.cnn.com/2023/11/07/politics/cnn-poll-trump-biden-matchup/index.html,84608,185080,2023-11-07,2024-02-08T16:31:06Z,297,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-02,RMG Research,1000,1000,rv,0.59203736110449,39,58,38.06566124056903,57.20613519412983,NA,https://x.com/RMG_Research/status/1721710908185923701?s=20,84593,185016,2023-11-07,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2023-10-30,2023-11-01,Harris Insights & Analytics,2021,2021,rv,0.8416514402429021,41,56,38.35202398258512,55.974175800068444,NA,https://themessenger.com/politics/poll-trump-continues-to-lead-biden-exclusive,84520,184543,2023-11-01,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2023-10-01,2023-10-31,ActiVote,926,926,rv,0.8056930276597212,39,53,39.84918488795206,52.58364925256151,NA,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,84892,188098,2023-12-08,2024-02-08T16:31:06Z,721,NA
Joe Biden,potus-approve,All polls,2023-10-28,2023-10-31,Civiqs,1112,1112,rv,0.882910142065712,37,55,39.11369502515275,53.24307850158388,NA,https://civiqs.com/reports/2023/10/31/report-following-speaker-battle-approval-of-republicans-in-congress-at-12percent,84518,184442,2023-11-01,2024-02-08T16:31:06Z,471,NA
Joe Biden,potus-approve,All polls,2023-10-28,2023-10-31,YouGov,1500,1500,a,0.5920373611044899,39,57,38.811355686811886,57.72123388150526,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_cIQloVR.pdf,84513,184330,2023-11-01,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2023-10-26,2023-10-30,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8372672655055472,38,59,36.617537573578176,57.479448545358764,NA,https://navigatorresearch.org/a-majority-of-americans-say-political-dysfunction-is-fixable/,84625,185458,2023-11-09,2024-02-08T16:31:06Z,413,NA
Joe Biden,potus-approve,All polls,2023-10-26,2023-10-30,Quinnipiac University,1772,1772,a,1.114540798592858,36,59,39.62695495552084,57.93165056520746,NA,https://poll.qu.edu/images/polling/us/us11012023_trends_uomg47.pdf,84517,184476,2023-11-01,2024-02-08T16:31:06Z,267,NA
